Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.SC1AJRFA,2020.04,5912,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2020.05,5966,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2020.06,6001,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2020.07,5971,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2020.08,5934,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2020.09,5970,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2020.10,5991,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2020.11,6031,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2020.12,6111,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2021.01,6012,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2021.02,6126,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2021.03,6231,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRFA,2021.04,6256,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Hawke's Bay,Actual,
MEIM.SC1AJRGA,2019.05,4053,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2019.06,4016,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2019.07,3994,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2019.08,4034,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2019.09,4101,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2019.10,4078,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2019.11,4151,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2019.12,4155,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2020.01,4038,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2020.02,4129,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2020.03,4165,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2020.04,4156,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2020.05,4163,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2020.06,4180,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2020.07,4159,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2020.08,4178,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2020.09,4229,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2020.10,4213,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2020.11,4235,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2020.12,4243,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2021.01,4182,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2021.02,4226,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2021.03,4266,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRGA,2021.04,4303,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Taranaki,Actual,
MEIM.SC1AJRHA,2019.05,8096,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2019.06,8214,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2019.07,8228,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2019.08,8186,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2019.09,8239,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2019.10,8319,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2019.11,8379,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2019.12,8441,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2020.01,8351,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2020.02,8433,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2020.03,8488,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2020.04,8416,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2020.05,8519,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2020.06,8500,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2020.07,8542,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2020.08,8523,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2020.09,8549,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2020.10,8658,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2020.11,8639,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2020.12,8686,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2021.01,8597,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2021.02,8667,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2021.03,8739,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRHA,2021.04,8743,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Manawatu-Whanganui,Actual,
MEIM.SC1AJRIA,2019.05,16042,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2019.06,16251,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2019.07,16261,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2019.08,16326,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2019.09,16502,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2019.10,16602,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2019.11,16660,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2019.12,16726,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2020.01,16566,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2020.02,16727,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2020.03,16826,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2020.04,16801,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2020.05,16874,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2020.06,16949,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2020.07,16963,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2020.08,17133,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2020.09,17253,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2020.10,17399,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2020.11,17343,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2020.12,17428,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2021.01,17161,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2021.02,17342,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2021.03,17487,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRIA,2021.04,17613,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Wellington,Actual,
MEIM.SC1AJRJA,2019.05,1863,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2019.06,1844,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2019.07,1844,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2019.08,1866,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2019.09,1872,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2019.10,1882,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2019.11,1908,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2019.12,1929,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2020.01,1909,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2020.02,1929,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2020.03,1985,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2020.04,1928,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2020.05,1948,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2020.06,1936,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2020.07,1921,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2020.08,1958,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2020.09,1964,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2020.10,1979,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2020.11,1989,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2020.12,2015,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2021.01,1994,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2021.02,1995,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2021.03,2049,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRJA,2021.04,2050,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Tasman,Actual,
MEIM.SC1AJRKA,2019.05,1680,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2019.06,1647,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2019.07,1676,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2019.08,1688,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2019.09,1710,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2019.10,1701,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2019.11,1748,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2019.12,1754,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2020.01,1714,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2020.02,1748,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2020.03,1747,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2020.04,1737,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2020.05,1763,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2020.06,1763,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2020.07,1753,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2020.08,1750,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2020.09,1756,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2020.10,1783,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2020.11,1764,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2020.12,1758,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2021.01,1726,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2021.02,1739,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2021.03,1781,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRKA,2021.04,1783,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Nelson,Actual,
MEIM.SC1AJRLA,2019.05,1996,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Marlborough,Actual,
MEIM.SC1AJRLA,2019.06,2036,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Marlborough,Actual,
MEIM.SC1AJRLA,2019.07,2036,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Marlborough,Actual,
MEIM.SC1AJRLA,2019.08,2009,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Marlborough,Actual,
MEIM.SC1AJRLA,2019.09,2041,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Marlborough,Actual,
MEIM.SC1AJRLA,2019.10,2070,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Marlborough,Actual,
MEIM.SC1AJRLA,2019.11,2162,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Marlborough,Actual,
MEIM.SC1AJRLA,2019.12,2159,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Marlborough,Actual,
MEIM.SC1AJRLA,2020.01,2117,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Marlborough,Actual,
MEIM.SC1AJRLA,2020.02,2141,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Marlborough,Actual,
MEIM.SC1AJRLA,2020.03,2184,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Marlborough,Actual,
MEIM.SC1AJRLA,2020.04,2155,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Marlborough,Actual,
MEIM.SC1AJRLA,2020.05,2176,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Marlborough,Actual,
MEIM.SC1AJRLA,2020.06,2176,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Marlborough,Actual,
MEIM.SC1AJRLA,2020.07,2186,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Marlborough,Actual,
MEIM.SC1AJRLA,2020.08,2163,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,60-64,Marlborough,Actual,
